Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
40616986,10/21/18 14:01,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11236,1014 EAST   82 STREET,EAST   82 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/21/18 0:00,18 BROOKLYN,3080330045,BROOKLYN,"1,009,366","170,420",PHONE,Unspecified,BROOKLYN,,,,,,,,40.6344045,-73.90950937,"(40.634404496421475, -73.90950937008654)"
40614280,10/21/18 14:01,10/21/18 14:01,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,,10470,227 EAST  239 STREET,EAST  239 STREET,,,,,ADDRESS,BRONX,,N/A,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,10/21/18 0:00,12 BRONX,2033800084,BRONX,"1,020,200","267,227",UNKNOWN,Unspecified,BRONX,,,,,,,,40.90007674,-73.86995773,"(40.9000767424891, -73.86995772640631)"
40612623,10/21/18 14:01,10/21/18 15:18,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11207,85 BULWER PLACE,BULWER PLACE,CROSBY AVENUE,JACKIE ROBINSON PARKWAY,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/21/18 22:01,The Police Department responded to the complaint and determined that police action was not necessary.,10/21/18 15:18,05 BROOKLYN,3038840291,BROOKLYN,"1,013,519","188,443",PHONE,Unspecified,BROOKLYN,,,,,,,,40.68386088,-73.89446828,"(40.683860880226355, -73.89446827795007)"
40614720,10/21/18 14:01,,DOHMH,Child Care and Camps Complaint Unit,Day Care,Other,Apartment,10002,44 PIKE STREET,PIKE STREET,MADISON STREET,MONROE STREET,,,ADDRESS,NEW YORK,,N/A,Open,10/24/18 14:01,The Department of Health and Mental Hygiene will review your complaint to determine the appropriate action. Complaints of this type usually result in an inspection. You can get the status 14 days after filing your complaint  by calling 311 or (646) 632-6101 on weekdays between 9 AM and 5 PM.  Please note your Service Request number for future reference.,,03 MANHATTAN,,MANHATTAN,"986,359","198,787",PHONE,Unspecified,MANHATTAN,,,,,,,,40.71230089,-73.99239259,"(40.71230089072924, -73.99239258905038)"
40618584,10/21/18 14:02,,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,10471,210 WEST  251 STREET,WEST  251 STREET,BROADWAY,OLD ALBANY POST RD,,,ADDRESS,BRONX,,N/A,Open,,,,08 BRONX,2058141155,BRONX,"1,012,753","265,651",ONLINE,Unspecified,BRONX,,,,,,,,40.89577833,-73.89690251,"(40.895778330135926, -73.89690251115995)"
40614010,10/21/18 14:02,,DOHMH,Department of Health and Mental Hygiene,Indoor Sewage,Sewage Leak,3+ Family Apt. Building,11219,1029 53 STREET,53 STREET,FT HAMILTON PARKWAY,11 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,11/20/18 14:02,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in agency contact or an inspection. Status will be available 30 days after the date of your complaint by calling 311 or going online to www.nyc.gov/311. Note your Service Request number for future reference.,,12 BROOKLYN,3056600074,BROOKLYN,"984,236","171,053",PHONE,Unspecified,BROOKLYN,,,,,,,,40.63617755,-74.00005044,"(40.63617755439576, -74.0000504420391)"
40619031,10/21/18 14:03,,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10467,3035 WALLACE AVENUE,WALLACE AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,12 BRONX,2045700037,BRONX,"1,021,775","256,317",PHONE,Unspecified,BRONX,,,,,,,,40.87012569,-73.8643216,"(40.87012568705433, -73.86432159961997)"
40618798,10/21/18 14:03,,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10467,3035 WALLACE AVENUE,WALLACE AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,12 BRONX,2045700037,BRONX,"1,021,775","256,317",PHONE,Unspecified,BRONX,,,,,,,,40.87012569,-73.8643216,"(40.87012568705433, -73.86432159961997)"
40617439,10/21/18 14:03,,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10467,3035 WALLACE AVENUE,WALLACE AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,12 BRONX,2045700037,BRONX,"1,021,775","256,317",PHONE,Unspecified,BRONX,,,,,,,,40.87012569,-73.8643216,"(40.87012568705433, -73.86432159961997)"
40617131,10/21/18 14:03,,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10467,3035 WALLACE AVENUE,WALLACE AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,12 BRONX,2045700037,BRONX,"1,021,775","256,317",PHONE,Unspecified,BRONX,,,,,,,,40.87012569,-73.8643216,"(40.87012568705433, -73.86432159961997)"
40612905,10/21/18 14:03,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10457,227 EAST  178 STREET,EAST  178 STREET,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,05 BRONX,2028110007,BRONX,"1,010,749","249,099",ONLINE,Unspecified,BRONX,,,,,,,,40.85035445,-73.90421659,"(40.85035444780007, -73.90421658825284)"
40614537,10/21/18 14:03,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11214,1850 81 STREET,81 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/21/18 0:00,11 BROOKLYN,3062960027,BROOKLYN,"984,674","161,278",PHONE,Unspecified,BROOKLYN,,,,,,,,40.60934721,-73.99847294,"(40.6093472120821, -73.99847294078572)"
40616579,10/21/18 14:03,10/21/18 19:49,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11232,774 39 STREET,39 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/21/18 22:03,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 19:49,07 BROOKLYN,3009150032,BROOKLYN,"984,800","175,249",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64769466,-73.99801801,"(40.64769465672096, -73.99801800639683)"
40617166,10/21/18 14:03,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11225,600 ROGERS AVENUE,ROGERS AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/21/18 0:00,09 BROOKLYN,3050460056,BROOKLYN,"997,243","178,683",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.65711072,-73.95317149,"(40.65711072316494, -73.95317149284003)"
40619225,10/21/18 14:03,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,10461,2002 HOBART AVENUE,HOBART AVENUE,WILKINSON AVENUE,EAST 194 STREET,,,ADDRESS,BRONX,,N/A,Open,10/28/18 14:03,"The Department of Parks and Recreation usually requires 7 days to inspect the issue and may take up to 23 days to resolve it, if warranted. Please note your Service Request number for future reference.",,10 BRONX,2042450001,BRONX,"1,030,997","249,674",PHONE,Unspecified,BRONX,,,,,,,,40.85184866,-73.8310242,"(40.8518486644609, -73.83102420390469)"
40619125,10/21/18 14:03,10/21/18 14:50,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10039,250 WEST 146 STREET,WEST 146 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/21/18 22:03,The Police Department responded to the complaint and determined that police action was not necessary.,10/21/18 14:50,10 MANHATTAN,1020310054,MANHATTAN,"1,000,835","239,098",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82292879,-73.94007649,"(40.822928793619866, -73.94007649464943)"
40613949,10/21/18 14:03,,HPD,Department of Housing Preservation and Development,HPD Literature Request,The ABCs of Housing,,,,,,,,,,,,N/A,Assigned,10/22/18 14:03,"The literature will be emailed within 24 hours. If it is not received, please call 311 and submit a new request.",10/21/18 14:07,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,
40616785,10/21/18 14:04,,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,11102,21-24 30 AVENUE,30 AVENUE,21 STREET,23 STREET,,,ADDRESS,ASTORIA,,N/A,Open,10/26/18 14:04,"The Department of Parks and Recreation usually requires 5 days to inspect this issue and may take up to 30 days to resolve it, if warranted.  Please note your Service Request number for future reference.",,01 QUEENS,4005497501,QUEENS,"1,004,306","219,736",OTHER,Unspecified,QUEENS,,,,,,,,40.76977818,-73.9275932,"(40.76977818074956, -73.9275932048431)"
40618726,10/21/18 14:04,,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,11355,41-51 FRAME PLACE,FRAME PLACE,,,,,ADDRESS,Flushing,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,07 QUEENS,4050420001,QUEENS,"1,031,087","214,752",PHONE,Unspecified,QUEENS,,,,,,,,40.75599708,-73.8309425,"(40.755997082901985, -73.83094250308874)"
40618718,10/21/18 14:04,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11355,41-51 FRAME PLACE,FRAME PLACE,,,,,ADDRESS,Flushing,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,07 QUEENS,4050420001,QUEENS,"1,031,087","214,752",PHONE,Unspecified,QUEENS,,,,,,,,40.75599708,-73.8309425,"(40.755997082901985, -73.83094250308874)"
40617924,10/21/18 14:04,,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11355,41-51 FRAME PLACE,FRAME PLACE,,,,,ADDRESS,Flushing,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,07 QUEENS,4050420001,QUEENS,"1,031,087","214,752",PHONE,Unspecified,QUEENS,,,,,,,,40.75599708,-73.8309425,"(40.755997082901985, -73.83094250308874)"
40615526,10/21/18 14:04,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11355,41-51 FRAME PLACE,FRAME PLACE,,,,,ADDRESS,Flushing,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,07 QUEENS,4050420001,QUEENS,"1,031,087","214,752",PHONE,Unspecified,QUEENS,,,,,,,,40.75599708,-73.8309425,"(40.755997082901985, -73.83094250308874)"
40613053,10/21/18 14:04,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11355,41-51 FRAME PLACE,FRAME PLACE,,,,,ADDRESS,Flushing,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,07 QUEENS,4050420001,QUEENS,"1,031,087","214,752",PHONE,Unspecified,QUEENS,,,,,,,,40.75599708,-73.8309425,"(40.755997082901985, -73.83094250308874)"
40613138,10/21/18 14:04,10/21/18 15:24,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11429,209-14 99 AVENUE,99 AVENUE,209 STREET,BEND,,,ADDRESS,QUEENS VILLAGE,,Precinct,Closed,10/21/18 22:04,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 15:24,13 QUEENS,4108570026,QUEENS,"1,053,443","199,439",PHONE,Unspecified,QUEENS,,,,,,,,40.71382016,-73.75040669,"(40.71382015667525, -73.75040668780417)"
40615720,10/21/18 14:05,,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,10309,824 STAFFORD AVENUE,STAFFORD AVENUE,VERNON AVE,FOSTER RD,,,ADDRESS,STATEN ISLAND,,N/A,Open,,,,03 STATEN ISLAND,5068920015,STATEN ISLAND,"927,120","136,130",PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.54013692,-74.20554392,"(40.540136922408344, -74.20554392142002)"
40619086,10/21/18 14:05,10/21/18 15:24,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11220,,,,,44 STREET,5 AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,10/21/18 22:05,The Police Department responded to the complaint and took action to fix the condition.,10/21/18 15:24,07 BROOKLYN,,BROOKLYN,"982,357","175,530",PHONE,Unspecified,BROOKLYN,,,,,,,,40.64846576,-74.00682174,"(40.64846575564213, -74.00682174046591)"
40615697,10/21/18 14:05,,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10065,340 EAST 62 STREET,EAST 62 STREET,ED KOCH QUEENSBORO BRIDGE EXIT,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,11/20/18 14:05,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/21/18 14:12,08 MANHATTAN,1014360037,MANHATTAN,"994,882","216,863",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7619089,-73.96162056,"(40.76190889726837, -73.96162056097025)"
40617488,10/21/18 14:05,,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10012,151 WEST 4 STREET,WEST 4 STREET,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Open,11/20/18 14:05,The Department of Transportation requires 30 days to respond to this type of complaint.  Please note your Service Request number for future reference.,,02 MANHATTAN,1005520001,MANHATTAN,"984,081","205,799",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73154739,-74.00060978,"(40.731547386341816, -74.00060977893996)"
40619226,10/21/18 14:05,10/21/18 14:06,TLC,Taxi and Limousine Commission,Taxi Report,Driver Report,,10035,3 EAST 119 STREET,EAST 119 STREET,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,Your report has been sent to the Taxi and Limousine Commission (TLC). You are not available to participate in a hearing so TLC cannot take any action against the driver or car service company. No further information will be available for your report.,10/21/18 14:06,11 MANHATTAN,1017467501,MANHATTAN,"999,546","231,648",ONLINE,Unspecified,MANHATTAN,,,Other,,,,,40.80248295,-73.94475078,"(40.802482949965786, -73.94475077555956)"
40612622,10/21/18 14:05,10/21/18 18:54,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11357,145-15 24 AVENUE,24 AVENUE,PARSONS BOULEVARD,146 STREET,,,ADDRESS,WHITESTONE,,Precinct,Closed,10/21/18 22:05,The Police Department responded to the complaint and took action to fix the condition.,10/21/18 18:54,07 QUEENS,4046400057,QUEENS,"1,033,152","222,665",PHONE,Unspecified,QUEENS,,,,,,,,40.77770499,-73.82343136,"(40.777704993779935, -73.82343136249483)"
40614815,10/21/18 14:06,10/21/18 16:37,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11379,71-31 66 ROAD,66 ROAD,71 STREET,PLEASANTVIEW STREET,,,ADDRESS,MIDDLE VILLAGE,,Precinct,Closed,10/21/18 22:06,The Police Department responded and upon arrival those responsible for the condition were gone.,10/21/18 16:37,05 QUEENS,4030520093,QUEENS,"1,016,538","199,438",MOBILE,Unspecified,QUEENS,,,,,,,,40.71402907,-73.88353033,"(40.71402906522028, -73.88353033410122)"
40616842,10/21/18 14:07,,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11417,103-12 107 STREET,107 STREET,103 AVENUE,LIBERTY AVENUE,,,ADDRESS,Ozone Park,,N/A,Assigned,,The Department of Sanitation has sent this complaint to the appropriate district garage or bureau for further action.,10/25/18 0:00,10 QUEENS,4095110011,QUEENS,"1,030,030","188,771",PHONE,Unspecified,QUEENS,,,,,,,,40.68469117,-73.83493443,"(40.684691166841, -73.83493443298991)"
40615091,10/21/18 14:07,10/22/18 0:35,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10027,,,,,ADAM CLAYTON POWELL BOULEVARD,WEST  122 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,10/21/18 22:07,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/22/18 0:35,10 MANHATTAN,,MANHATTAN,"998,164","233,307",PHONE,Unspecified,MANHATTAN,,,,,,,,40.80703873,-73.94973913,"(40.80703873213202, -73.94973912672957)"
40615888,10/21/18 14:07,10/21/18 15:20,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10459,1054 SIMPSON STREET,SIMPSON STREET,WESTCHESTER AVENUE,EAST 167 STREET,,,ADDRESS,BRONX,,Precinct,Closed,10/21/18 22:07,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 15:20,02 BRONX,2027270004,BRONX,"1,013,882","239,797",ONLINE,Unspecified,BRONX,,,,,,,,40.82481322,-73.89293314,"(40.82481321615265, -73.89293313839823)"
40616075,10/21/18 14:08,10/22/18 2:18,DOT,Department of Transportation,Highway Condition,Dead Animal,Highway,10314,,,,,,,,STATEN ISLAND,,N/A,Closed,11/4/18 14:08,General maintenance and cleaning is on a regular schedule. The next scheduled maintenance and cleaning will correct the condition.,10/22/18 2:17,0 Unspecified,,Unspecified,"948,785","160,957",PHONE,Unspecified,Unspecified,,,,Staten Island Expwy,East/Brooklyn Bound,Roadway,Bradley Ave (Exit 11) - Todt Hill Road/Slosson Ave (Exit 12),40.60839517,-74.12772736,"(40.60839517325378, -74.12772736299043)"
